ENTRY            A1453   20260317                             A133A1453000    1 
SUBENT        A1453001   20260317                             A133A1453001    1 
BIB                  9         16                                 A1453001    2 
TITLE      Stripping features of 6Li(d,n)7Be*(0.43MeV) at Ed      A1453001    3 
           from 0.2 to 0.8 MeV                                    A1453001    4 
AUTHOR     (W.A.Schier,G.Michel,R.F.Benenson)                     A1453001    5 
REFERENCE  (J,NP,88,373,1966)                                     A1453001    6 
INSTITUTE  (2SWTBAS)                                              A1453001    7 
FACILITY   (CCW,2SWTBAS)                                          A1453001    8 
SAMPLE     Lithium metal (99.6%) onto 0.1 mm thick molybdenum diskA1453001    9 
METHOD     (COINC) Coincidence of neutron with gamma rays         A1453001   10 
DETECTOR   (SCIN) Organic scintillator (4 cm diam. by 4 cm long   A1453001   11 
           NE102) for neutrons and scintil. counter NaI (2.5 cm   A1453001   12 
           diam. by 3.8 cm long) for gamma                        A1453001   13 
HISTORY    (19800816C) Compilation Produced by RFNC-VNIIEF Sarov  A1453001   14 
           (19990321U)CNPD: corrected 4-dig. year and lower cases.A1453001   15 
           (20120409A) Correction was made according to Naohiko   A1453001   16 
           remarks and new Exfor rules-SB.                        A1453001   17 
           (20260317U) SD: Corrections in all Subents.            A1453001   18 
ENDBIB              16          0                                 A1453001   19 
NOCOMMON             0          0                                 A1453001   20 
ENDSUBENT           19          0                                 A145300199999 
SUBENT        A1453002   20260317                             A133A1453002    1 
BIB                  4          7                                 A1453002    2 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,REL)                        A1453002    3 
            No information about units.                           A1453002    4 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  A1453002    5 
STATUS     (CURVE,,W.A.Schier+,J,NP,88,373,1966) Fig 6            A1453002    6 
HISTORY    (20120410A) Data at E(d)=0.24,0.34 MeV were re-        A1453002    7 
           digitized taking into account the coefficient-S.B      A1453002    8 
           (20260317U) SD: STATUS updated.                        A1453002    9 
ENDBIB               7          0                                 A1453002   10 
COMMON               2          3                                 A1453002   11 
E-LVL      ANG-ERR-D                                              A1453002   12 
MEV        ADEG                                                   A1453002   13 
 0.43        0.3                                                  A1453002   14 
ENDCOMMON            3          0                                 A1453002   15 
DATA                 4        116                                 A1453002   16 
       0.44      33.11      2.279     0.0636                      A1453002   56 
       0.44      42.23      2.272     0.0643                      A1453002   57 
       0.44      54.42      2.247     0.0636                      A1453002   58 
       0.44      62.67      2.176      0.073                      A1453002   59 
       0.44      73.88      2.142      0.064                      A1453002   60 
       0.44      82.60      1.869     0.0549                      A1453002   61 
       0.44      92.23      1.643     0.0732                      A1453002   62 
       0.44      102.7      1.498     0.0643                      A1453002   63 
       0.44      114.2      1.345      0.073                      A1453002   64 
       0.44      123.3      1.338      0.064                      A1453002   65 
       0.44      126.0      1.019     0.0589                      A1453002   66 
       0.44      130.9       1.12      0.064                      A1453002   67 
       0.44      151.6      0.896     0.0547                      A1453002   68 
       0.44      160.9      0.807      0.073                      A1453002   69 
       0.54      1.495      3.034     0.1146                      A1453002   70 
       0.54      7.359      2.969     0.1602                      A1453002   71 
       0.54      11.19      3.017     0.1836                      A1453002   72 
       0.54      17.90      3.089     0.1824                      A1453002   73 
       0.54      23.56      3.252      0.183                      A1453002   74 
       0.54      27.99      3.711     0.1374                      A1453002   75 
       0.54      33.01      3.509     0.2058                      A1453002   76 
       0.54      38.73      3.604     0.1596                      A1453002   77 
       0.54      43.46      3.720     0.1602                      A1453002   78 
       0.54      48.26      3.769     0.2052                      A1453002   79 
       0.54      54.33      3.476     0.1824                      A1453002   80 
       0.54      59.16      3.479     0.1824                      A1453002   81 
       0.54      64.86      3.596     0.1818                      A1453002   82 
       0.54      69.92      3.349      0.183                      A1453002   83 
       0.54      74.10      3.009     0.1824                      A1453002   84 
       0.54      79.82      3.104     0.1368                      A1453002   85 
       0.54      83.85      2.923     0.1824                      A1453002   86 
       0.54      88.95      2.630     0.1824                      A1453002   87 
       0.54      93.78      2.633      0.183                      A1453002   88 
       0.54     104.60      2.434     0.1356                      A1453002   89 
       0.54     113.80      1.938     0.1818                      A1453002   90 
       0.54     122.20      2.217     0.1602                      A1453002   91 
       0.54     132.30      1.744     0.1596                      A1453002   92 
       0.54     141.20      1.544     0.1362                      A1453002   93 
       0.54     150.20      1.184     0.1362                      A1453002   94 
       0.64     0.9672      3.626     0.1374                      A1453002   95 
       0.64      7.616      3.767     0.1824                      A1453002   96 
       0.64      11.28      3.998     0.0684                      A1453002   97 
       0.64      16.36      3.727      0.183                      A1453002   98 
       0.64      22.95      3.936     0.1584                      A1453002   99 
       0.64      28.51      4.213      0.228                      A1453002  100 
       0.64      35.20      4.309     0.1818                      A1453002  101 
       0.64      40.53      4.836     0.2502                      A1453002  102 
       0.64      43.68      4.565     0.2052                      A1453002  103 
       0.64      49.48      4.568     0.2046                      A1453002  104 
       0.64      54.14      4.776     0.1602                      A1453002  105 
       0.64      60.24      4.438     0.1818                      A1453002  106 
       0.64      66.01      4.487     0.2046                      A1453002  107 
       0.64      69.31      4.033     0.2286                      A1453002  108 
       0.64      73.53      3.647     0.1596                      A1453002  109 
       0.64      80.18      3.788     0.1818                      A1453002  110 
       0.64      85.30      3.472     0.1818                      A1453002  111 
       0.64      89.08      3.565     0.2052                      A1453002  112 
       0.64      94.91      3.546     0.1824                      A1453002  113 
       0.64     103.40      2.707     0.1368                      A1453002  114 
       0.64     113.40      2.348     0.1824                      A1453002  115 
       0.64     123.10      2.354     0.1368                      A1453002  116 
       0.64     133.10      1.995     0.1596                      A1453002  117 
       0.64     140.00      1.794     0.1362                      A1453002  118 
       0.64     150.90      1.481     0.1362                      A1453002  119 
       0.64     159.80      1.304      0.114                      A1453002  120 
       0.84      1.387      4.243     0.2964                      A1453002  121 
       0.84      12.85      4.409     0.3882                      A1453002  122 
       0.84      24.47      5.488     0.4554                      A1453002  123 
       0.84      34.79      5.860     0.3648                      A1453002  124 
       0.84      45.84      6.482     0.2964                      A1453002  125 
       0.84      56.08      5.850     0.3192                      A1453002  126 
       0.84      66.78      5.788     0.0912                      A1453002  127 
       0.84      76.44      4.721     0.4332                      A1453002  128 
       0.84      85.39      4.453      0.411                      A1453002  129 
       0.84      95.39      4.094     0.4566                      A1453002  130 
       0.84     104.60      3.483     0.4344                      A1453002  131 
       0.84     122.60      2.856     0.3882                      A1453002  132 
       0.84     142.70      2.024      0.342                      A1453002  133 
       0.84     161.40      1.715     0.2964                      A1453002  134 
ENDDATA            118          0                                 A1453002  135 
ENDSUBENT          134          0                                 A145300299999 
SUBENT        A1453003   20260317                             A133A1453003    1 
BIB                  4          5                                 A1453003    2 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,REL)                        A1453003    3 
            No information about units.                           A1453003    4 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  A1453003    5 
STATUS     (CURVE,,W.A.Schier+,J,NP,88,373,1966) Fig 7            A1453003    6 
HISTORY    (20260317U) SD: STATUS updated.                        A1453003    7 
ENDBIB               5          0                                 A1453003    8 
COMMON               3          3                                 A1453003    9 
EN-ERR-DIG ANG-CM     E-LVL                                       A1453003   10 
MEV        ADEG       MEV                                         A1453003   11 
 0.002      0.        0.43                                        A1453003   12 
ENDCOMMON            3          0                                 A1453003   13 
DATA                 3          7                                 A1453003   14 
EN         DATA-CM    DATA-ERR                                    A1453003   15 
MEV        ARB-UNITS  ARB-UNITS                                   A1453003   16 
     0.2877     1.217      0.2379                                 A1453003   17 
     0.3375     1.833      0.2379                                 A1453003   18 
     0.4392     4.336      0.3172                                 A1453003   19 
     0.5389     6.202      0.4758                                 A1453003   20 
     0.6405     7.634      0.4337                                 A1453003   21 
     0.7644     8.042      0.6506                                 A1453003   22 
     0.8788     8.626      0.6987                                 A1453003   23 
ENDDATA              9          0                                 A1453003   24 
ENDSUBENT           23          0                                 A145300399999 
SUBENT        A1453004   20260317                             A133A1453004    1 
BIB                  3          4                                 A1453004    2 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,LEG/RS)                     A1453004    3 
STATUS     (TABLE,,W.A.Schier+,J,NP,88,373,1966) Table 1          A1453004    4 
           (DEP,A1453002)                                         A1453004    5 
HISTORY    (20260317A) SD: STATUS updated. NUMBER-CM -> NUMBER.   A1453004    6 
ENDBIB               4          0                                 A1453004    7 
COMMON               1          3                                 A1453004    8 
E-LVL                                                             A1453004    9 
MEV                                                               A1453004   10 
0.43                                                              A1453004   11 
ENDCOMMON            3          0                                 A1453004   12 
DATA                 3         32                                 A1453004   13 
NUMBER     EN         DATA-CM                                     A1453004   14 
NO-DIM     MEV        NO-DIM                                      A1453004   15 
         1.       0.24       0.29                                 A1453004   16 
         1.       0.34       0.64                                 A1453004   17 
         1.       0.44       0.51                                 A1453004   18 
         1.       0.54       0.58                                 A1453004   19 
         1.       0.64       0.55                                 A1453004   20 
         1.       0.84       0.64                                 A1453004   21 
         2.       0.24      -0.25                                 A1453004   22 
         2.       0.34      -0.12                                 A1453004   23 
         2.       0.44      -0.11                                 A1453004   24 
         2.       0.54      -0.13                                 A1453004   25 
         2.       0.64      -0.13                                 A1453004   26 
         2.       0.84      -0.12                                 A1453004   27 
         3.       0.24      -0.10                                 A1453004   28 
         3.       0.34      -0.11                                 A1453004   29 
         3.       0.44      -0.14                                 A1453004   30 
         3.       0.54      -0.10                                 A1453004   31 
         3.       0.64      -0.12                                 A1453004   32 
         3.       0.84      -0.16                                 A1453004   33 
         4.       0.24       0.03                                 A1453004   34 
         4.       0.34      -0.10                                 A1453004   35 
         4.       0.44      -0.11                                 A1453004   36 
         4.       0.54      -0.07                                 A1453004   37 
         4.       0.64      -0.16                                 A1453004   38 
         4.       0.84      -0.20                                 A1453004   39 
         5.       0.24       0.02                                 A1453004   40 
         5.       0.34      -0.06                                 A1453004   41 
         5.       0.54      -0.04                                 A1453004   42 
         5.       0.64      -0.07                                 A1453004   43 
         5.       0.84      -0.14                                 A1453004   44 
         6.       0.34      -0.02                                 A1453004   45 
         6.       0.64      -0.03                                 A1453004   46 
         6.       0.84      -0.06                                 A1453004   47 
ENDDATA             34          0                                 A1453004   48 
ENDSUBENT           47          0                                 A145300499999 
ENDENTRY             4          0                                 A145399999999 
