ENTRY            O2630   20240927                             O100O263000000001 
SUBENT        O2630001   20240927                             O100O263000100001 
BIB                 11         22                                 O263000100002 
TITLE      Differential cross-section measurements for            O263000100003 
           3He-induced reactions and elastic scattering on 12C    O263000100004 
AUTHOR     (F.Maragkos, V.Foteinou, H.-W.Becker, M.Kokkoris,      O263000100005 
            M.Mayer, G.Provatas, D.Rogalla)                       O263000100006 
INSTITUTE  (2GERBOC,2GRCTUA,3CRORBZ)                              O263000100007 
           (2GERGAR) Max-Planck-Institute for Plasma Physics,     O263000100008 
            Garching                                              O263000100009 
REFERENCE  (J,NIM/B,556,165517,2024)                              O263000100010 
FACILITY   (VDGT,2GRCATH) 4 MV Dynamitron Tandem Accelerator      O263000100011 
SAMPLE     A thin 12C foil (~30 nm thick)                         O263000100012 
DETECTOR   (SIBAR) Five 1500 um thick silicon surface barrier     O263000100013 
           detectors were placed inside a cylindrical scattering  O263000100014 
           chamber with a high-precision goniometer (~0.1 degree) O263000100015 
           at angles of 120, 140, 150, 160, and 170 degrees.      O263000100016 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,RTH)                    O263000100017 
ERR-ANALYS The final estimated uncertainties of the cross-section O263000100018 
           values originate from:                                 O263000100019 
           (ERR-1) Carbon built-up correction factors (3.0%)      O263000100020 
           (ERR-2) The lateral homogeneity of the target (6.6%)   O263000100021 
STATUS     (APRVD) Proof-read by F.Maragkos (2024-10-02)          O263000100022 
HISTORY    (20240917R) Data received from F.Maragkos for IBANDL   O263000100023 
           (20240927C) VT                                         O263000100024 
ENDBIB              22          0                                 O263000100025 
COMMON               2          3                                 O263000100026 
ERR-1      ERR-2                                                  O263000100027 
PER-CENT   PER-CENT                                               O263000100028 
        3.0        6.6                                            O263000100029 
ENDCOMMON            3          0                                 O263000100030 
ENDSUBENT           29          0                                 O263000199999 
SUBENT        O2630002   20240927                             O100O263000200001 
BIB                  3          5                                 O263000200002 
REACTION   (6-C-12(HE3,EL)6-C-12,,DA)                             O263000200003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (7.3-18.0%)      O263000200004 
           - Peak integration uncertainties (0.4-16.5%)           O263000200005 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,556,165517,2024) Table 2   O263000200006 
           Converted by R33 to X4 from R33 files.                 O263000200007 
ENDBIB               5          0                                 O263000200008 
NOCOMMON             0          0                                 O263000200009 
DATA                 4        213                                 O263000200010 
         0.       150.     5258.6      1.890      0.140           O263000300226 
         0.       150.     5308.4      2.000      0.150           O263000300227 
         0.       150.     5358.0      1.960      0.150           O263000300228 
         0.       150.     5407.7      1.770      0.140           O263000300229 
         0.       150.     5457.3      1.650      0.130           O263000300230 
         0.       150.     5507.0      1.580      0.120           O263000300231 
         0.       150.     5556.7      1.430      0.110           O263000300232 
         0.       150.     5606.3      1.280      0.100           O263000300233 
         0.       150.     5655.9      1.120      0.090           O263000300234 
         0.       150.     5705.6      1.120      0.090           O263000300235 
         0.       150.     5755.3      1.190      0.090           O263000300236 
         0.       150.     5805.0      1.290      0.100           O263000300237 
         0.       150.     5854.6      1.410      0.180           O263000300238 
         0.       150.     5904.3      1.480      0.110           O263000300239 
         0.       150.     5953.9      1.590      0.120           O263000300240 
         0.       160.     2178.8      0.300      0.030           O263000300241 
         0.       160.     2278.2      0.350      0.030           O263000300242 
         0.       160.     2377.1      0.690      0.060           O263000300243 
         0.       160.     2476.6      1.230      0.110           O263000300244 
         0.       160.     2576.0      1.670      0.140           O263000300245 
         0.       160.     2625.7      2.000      0.300           O263000300246 
         0.       160.     2675.5      2.210      0.180           O263000300247 
         0.       160.     2725.2      2.830      0.230           O263000300248 
         0.       160.     2774.8      2.860      0.230           O263000300249 
         0.       160.     2800.2      3.080      0.240           O263000300250 
         0.       160.     2824.4      2.900      0.230           O263000300251 
         0.       160.     2874.2      2.550      0.210           O263000300252 
         0.       160.     2899.6      2.930      0.220           O263000300253 
         0.       160.     2923.9      3.050      0.240           O263000300254 
         0.       160.     2973.5      3.300      0.300           O263000300255 
         0.       160.     2999.0      3.400      0.300           O263000300256 
         0.       160.     3023.3      2.000      0.160           O263000300257 
         0.       160.     3073.0      1.030      0.080           O263000300258 
         0.       160.     3122.7      1.010      0.080           O263000300259 
         0.       160.     3172.4      1.050      0.090           O263000300260 
         0.       160.     3222.2      1.160      0.100           O263000300261 
         0.       160.     3271.7      1.380      0.120           O263000300262 
         0.       160.     3321.5      1.730      0.140           O263000300263 
         0.       160.     3364.4      1.970      0.160           O263000300264 
         0.       160.     3420.8      2.430      0.190           O263000300265 
         0.       160.     3470.5      2.650      0.220           O263000300266 
         0.       160.     3520.2      2.990      0.230           O263000300267 
         0.       160.     3569.9      3.400      0.300           O263000300268 
         0.       160.     3619.5      3.300      0.300           O263000300269 
         0.       160.     3669.2      3.300      0.300           O263000300270 
         0.       160.     3718.9      2.560      0.200           O263000300271 
         0.       160.     3768.6      2.090      0.160           O263000300272 
         0.       160.     3818.3      1.610      0.130           O263000300273 
         0.       160.     3868.0      1.310      0.100           O263000300274 
         0.       160.     3917.6      1.040      0.080           O263000300275 
         0.       160.     3967.2      0.880      0.070           O263000300276 
         0.       160.     4016.9      0.810      0.070           O263000300277 
         0.       160.     4066.6      0.660      0.060           O263000300278 
         0.       160.     4116.4      0.730      0.070           O263000300279 
         0.       160.     4166.0      0.730      0.070           O263000300280 
         0.       160.     4215.7      0.820      0.070           O263000300281 
         0.       160.     4269.6      0.470      0.040           O263000300282 
         0.       160.     4315.0      0.590      0.050           O263000300283 
         0.       160.     4364.6      0.640      0.060           O263000300284 
         0.       160.     4414.3      0.840      0.070           O263000300285 
         0.       160.     4464.0      0.980      0.080           O263000300286 
         0.       160.     4513.7      1.190      0.090           O263000300287 
         0.       160.     4563.3      1.440      0.110           O263000300288 
         0.       160.     4612.9      1.580      0.120           O263000300289 
         0.       160.     4662.6      1.780      0.140           O263000300290 
         0.       160.     4712.4      1.760      0.140           O263000300291 
         0.       160.     4762.0      1.900      0.150           O263000300292 
         0.       160.     4811.7      2.040      0.160           O263000300293 
         0.       160.     4861.4      2.030      0.160           O263000300294 
         0.       160.     4910.9      1.940      0.150           O263000300295 
         0.       160.     4960.6      1.990      0.160           O263000300296 
         0.       160.     5010.3      1.870      0.150           O263000300297 
         0.       160.     5060.0      1.780      0.140           O263000300298 
         0.       160.     5109.7      1.590      0.120           O263000300299 
         0.       160.     5159.3      1.390      0.110           O263000300300 
         0.       160.     5209.0      1.410      0.110           O263000300301 
         0.       160.     5258.6      1.340      0.100           O263000300302 
         0.       160.     5308.4      1.510      0.120           O263000300303 
         0.       160.     5358.0      1.400      0.110           O263000300304 
         0.       160.     5407.7      1.370      0.110           O263000300305 
         0.       160.     5457.3      1.240      0.100           O263000300306 
         0.       160.     5507.0      1.090      0.090           O263000300307 
         0.       160.     5556.7      1.040      0.080           O263000300308 
         0.       160.     5606.3      0.880      0.070           O263000300309 
         0.       160.     5655.9      0.740      0.060           O263000300310 
         0.       160.     5705.6      0.650      0.050           O263000300311 
         0.       160.     5755.3      0.670      0.050           O263000300312 
         0.       160.     5805.0      0.740      0.060           O263000300313 
         0.       160.     5854.6      0.850      0.110           O263000300314 
         0.       160.     5904.3      0.860      0.070           O263000300315 
         0.       160.     5953.9      0.920      0.070           O263000300316 
         0.       170.     2178.8      0.251      0.023           O263000300317 
         0.       170.     2278.2      0.310      0.030           O263000300318 
         0.       170.     2377.1      0.620      0.060           O263000300319 
         0.       170.     2476.6      1.160      0.100           O263000300320 
         0.       170.     2576.0      1.520      0.130           O263000300321 
         0.       170.     2675.5      1.870      0.150           O263000300322 
         0.       170.     2725.2      2.350      0.190           O263000300323 
         0.       170.     2774.8      2.600      0.210           O263000300324 
         0.       170.     2800.2      2.590      0.200           O263000300325 
         0.       170.     2824.4      2.370      0.190           O263000300326 
         0.       170.     2874.2      2.210      0.170           O263000300327 
         0.       170.     2899.6      2.190      0.170           O263000300328 
         0.       170.     2923.9      2.330      0.180           O263000300329 
         0.       170.     2973.5      2.450      0.190           O263000300330 
         0.       170.     2999.0      2.400      0.190           O263000300331 
         0.       170.     3023.3      1.320      0.110           O263000300332 
         0.       170.     3073.0      0.700      0.060           O263000300333 
         0.       170.     3122.7      0.650      0.060           O263000300334 
         0.       170.     3172.4      0.750      0.060           O263000300335 
         0.       170.     3222.2      1.140      0.100           O263000300336 
         0.       170.     3271.7      1.230      0.100           O263000300337 
         0.       170.     3321.5      1.550      0.120           O263000300338 
         0.       170.     3364.4      1.770      0.140           O263000300339 
         0.       170.     3420.8      2.250      0.180           O263000300340 
         0.       170.     3470.5      2.600      0.210           O263000300341 
         0.       170.     3520.2      2.830      0.220           O263000300342 
         0.       170.     3569.9      3.020      0.230           O263000300343 
         0.       170.     3619.5      3.060      0.240           O263000300344 
         0.       170.     3669.2      2.980      0.230           O263000300345 
         0.       170.     3718.9      2.440      0.190           O263000300346 
         0.       170.     3768.6      1.990      0.160           O263000300347 
         0.       170.     3818.3      1.460      0.120           O263000300348 
         0.       170.     3868.0      1.120      0.090           O263000300349 
         0.       170.     3917.6      0.870      0.070           O263000300350 
         0.       170.     3967.2      0.730      0.060           O263000300351 
         0.       170.     4016.9      0.620      0.050           O263000300352 
         0.       170.     4066.6      0.500      0.050           O263000300353 
         0.       170.     4166.0      0.530      0.060           O263000300354 
         0.       170.     4215.7      0.600      0.050           O263000300355 
         0.       170.     4269.6      0.320      0.030           O263000300356 
         0.       170.     4315.0      0.410      0.030           O263000300357 
         0.       170.     4364.6      0.490      0.050           O263000300358 
         0.       170.     4414.3      0.690      0.060           O263000300359 
         0.       170.     4464.0      0.780      0.060           O263000300360 
         0.       170.     4513.7      1.050      0.080           O263000300361 
         0.       170.     4563.3      1.310      0.100           O263000300362 
         0.       170.     4612.9      1.540      0.120           O263000300363 
         0.       170.     4662.6      1.730      0.130           O263000300364 
         0.       170.     4712.4      1.700      0.130           O263000300365 
         0.       170.     4762.0      1.860      0.140           O263000300366 
         0.       170.     4811.7      1.880      0.150           O263000300367 
         0.       170.     4861.4      1.970      0.150           O263000300368 
         0.       170.     4910.9      1.930      0.150           O263000300369 
         0.       170.     4960.6      1.790      0.140           O263000300370 
         0.       170.     5010.3      1.680      0.130           O263000300371 
         0.       170.     5060.0      1.520      0.120           O263000300372 
         0.       170.     5109.7      1.300      0.100           O263000300373 
         0.       170.     5159.3      1.070      0.090           O263000300374 
         0.       170.     5209.0      0.930      0.070           O263000300375 
         0.       170.     5258.6      0.920      0.070           O263000300376 
         0.       170.     5308.4      1.110      0.080           O263000300377 
         0.       170.     5358.0      0.980      0.080           O263000300378 
         0.       170.     5407.7      0.980      0.080           O263000300379 
         0.       170.     5457.3      0.920      0.070           O263000300380 
         0.       170.     5507.0      0.860      0.070           O263000300381 
         0.       170.     5556.7      0.770      0.060           O263000300382 
         0.       170.     5606.3      0.670      0.050           O263000300383 
         0.       170.     5655.9      0.580      0.050           O263000300384 
         0.       170.     5705.6      0.490      0.040           O263000300385 
         0.       170.     5755.3      0.470      0.040           O263000300386 
         0.       170.     5805.0      0.480      0.040           O263000300387 
         0.       170.     5854.6      0.500      0.070           O263000300388 
         0.       170.     5904.3      0.500      0.040           O263000300389 
         0.       170.     5953.9      0.560      0.040           O263000300390 
       2.31       120.     2178.8      0.850      0.070           O263000300391 
       2.31       120.     2278.2      1.440      0.110           O263000300392 
       2.31       120.     2377.1      2.290      0.180           O263000300393 
       2.31       120.     2476.6      2.240      0.180           O263000300394 
       2.31       120.     2526.4      1.870      0.190           O263000300395 
       2.31       120.     2576.0      1.820      0.150           O263000300396 
       2.31       120.     2675.5      1.490      0.130           O263000300397 
       2.31       120.     2725.2      1.540      0.130           O263000300398 
       2.31       120.     2774.8      1.370      0.120           O263000300399 
       2.31       120.     2800.2      1.490      0.120           O263000300400 
       2.31       120.     2824.4      1.390      0.120           O263000300401 
       2.31       120.     2874.2      1.160      0.100           O263000300402 
       2.31       120.     2899.6      1.200      0.100           O263000300403 
       2.31       120.     2923.9      0.850      0.070           O263000300404 
       2.31       120.     2973.5      0.760      0.070           O263000300405 
       2.31       120.     2999.0      0.730      0.070           O263000300406 
       2.31       120.     3073.0      0.440      0.040           O263000300407 
       2.31       120.     3122.7      0.370      0.040           O263000300408 
       2.31       120.     5457.3      0.410      0.040           O263000300409 
       2.31       120.     5507.0      0.450      0.040           O263000300410 
       2.31       120.     5556.7      0.450      0.040           O263000300411 
       2.31       120.     5606.3      0.370      0.040           O263000300412 
       2.31       120.     5655.9      0.410      0.040           O263000300413 
       2.31       120.     5705.6      0.330      0.030           O263000300414 
       2.31       120.     5755.3      0.430      0.040           O263000300415 
       2.31       120.     5805.0      0.460      0.040           O263000300416 
       2.31       120.     5904.3      0.500      0.040           O263000300417 
       2.31       120.     5953.9      0.600      0.050           O263000300418 
       2.31       140.     2178.8      0.700      0.060           O263000300419 
       2.31       140.     2278.2      1.510      0.120           O263000300420 
       2.31       140.     2377.1      2.740      0.210           O263000300421 
       2.31       140.     2476.6      2.450      0.200           O263000300422 
       2.31       140.     2526.4      2.050      0.200           O263000300423 
       2.31       140.     2576.0      1.870      0.160           O263000300424 
       2.31       140.     2625.7      1.620      0.170           O263000300425 
       2.31       140.     2675.5      1.450      0.120           O263000300426 
       2.31       140.     2725.2      1.350      0.120           O263000300427 
       2.31       140.     2774.8      1.380      0.120           O263000300428 
       2.31       140.     2800.2      1.240      0.100           O263000300429 
       2.31       140.     2824.4      1.150      0.100           O263000300430 
       2.31       140.     2874.2      0.890      0.080           O263000300431 
       2.31       140.     2899.6      0.850      0.070           O263000300432 
       2.31       140.     2923.9      0.460      0.040           O263000300433 
       2.31       140.     4513.7      0.920      0.080           O263000300434 
       2.31       140.     4563.3      0.880      0.080           O263000300435 
       2.31       140.     4612.9      0.910      0.080           O263000300436 
       2.31       140.     4662.6      1.000      0.080           O263000300437 
       2.31       140.     4712.4      1.040      0.090           O263000300438 
       2.31       140.     4762.0      1.010      0.090           O263000300439 
       2.31       140.     4811.7      0.950      0.080           O263000300440 
       2.31       140.     4861.4      0.820      0.070           O263000300441 
       2.31       140.     4910.9      0.600      0.050           O263000300442 
       2.31       140.     4960.6      0.550      0.050           O263000300443 
       2.31       140.     5010.3      0.540      0.050           O263000300444 
       2.31       140.     5060.0      0.450      0.040           O263000300445 
       2.31       140.     5109.7      0.470      0.040           O263000300446 
       2.31       140.     5159.3      0.440      0.040           O263000300447 
       2.31       140.     5209.0      0.390      0.030           O263000300448 
       2.31       140.     5258.6      0.260      0.020           O263000300449 
       2.31       140.     5507.0      0.250      0.020           O263000300450 
       2.31       140.     5556.7      0.390      0.030           O263000300451 
       2.31       150.     2178.8      0.710      0.060           O263000300452 
       2.31       150.     2278.2      1.450      0.110           O263000300453 
       2.31       150.     2377.1      2.650      0.210           O263000300454 
       2.31       150.     2476.6      2.390      0.190           O263000300455 
       2.31       150.     2526.4      2.040      0.200           O263000300456 
       2.31       150.     2576.0      1.640      0.140           O263000300457 
       2.31       150.     2675.5      1.440      0.120           O263000300458 
       2.31       150.     2725.2      1.210      0.110           O263000300459 
       2.31       150.     2774.8      1.180      0.110           O263000300460 
       2.31       150.     2800.2      1.280      0.100           O263000300461 
       2.31       150.     2824.4      1.140      0.100           O263000300462 
       2.31       150.     2874.2      0.840      0.080           O263000300463 
       2.31       150.     2899.6      0.880      0.070           O263000300464 
       2.31       150.     2923.9      0.530      0.050           O263000300465 
       2.31       150.     4116.4      1.130      0.160           O263000300466 
       2.31       150.     4166.0      1.210      0.120           O263000300467 
       2.31       150.     4215.7      1.160      0.100           O263000300468 
       2.31       150.     4269.6      1.070      0.090           O263000300469 
       2.31       150.     4315.0      1.000      0.080           O263000300470 
       2.31       150.     4364.6      1.830      0.180           O263000300471 
       2.31       150.     4414.3      1.050      0.090           O263000300472 
       2.31       150.     4464.0      0.970      0.080           O263000300473 
       2.31       150.     4513.7      0.940      0.080           O263000300474 
       2.31       150.     4563.3      0.850      0.070           O263000300475 
       2.31       150.     4612.9      0.890      0.070           O263000300476 
       2.31       150.     4662.6      1.100      0.090           O263000300477 
       2.31       150.     4712.4      1.150      0.090           O263000300478 
       2.31       150.     4762.0      1.100      0.090           O263000300479 
       2.31       150.     4811.7      0.970      0.080           O263000300480 
       2.31       150.     4861.4      0.890      0.070           O263000300481 
       2.31       150.     4910.9      0.690      0.060           O263000300482 
       2.31       150.     4960.6      0.460      0.040           O263000300483 
       2.31       150.     5010.3      0.440      0.040           O263000300484 
       2.31       150.     5060.0      0.400      0.040           O263000300485 
       2.31       150.     5109.7      0.330      0.030           O263000300486 
       2.31       150.     5159.3      0.360      0.030           O263000300487 
       2.31       150.     5209.0      0.290      0.030           O263000300488 
       2.31       150.     5258.6      0.200      0.020           O263000300489 
       2.31       150.     5755.3      0.830      0.070           O263000300490 
       2.31       150.     5805.0      0.850      0.070           O263000300491 
       2.31       150.     5854.6      0.810      0.110           O263000300492 
       2.31       150.     5904.3      0.930      0.080           O263000300493 
       2.31       150.     5953.9      1.080      0.090           O263000300494 
       2.31       160.     2178.8      0.680      0.060           O263000300495 
       2.31       160.     2278.2      1.460      0.110           O263000300496 
       2.31       160.     2377.1      2.610      0.200           O263000300497 
       2.31       160.     2476.6      2.450      0.200           O263000300498 
       2.31       160.     2526.4      2.020      0.200           O263000300499 
       2.31       160.     2576.0      1.750      0.150           O263000300500 
       2.31       160.     2675.5      1.740      0.150           O263000300501 
       2.31       160.     2725.2      1.410      0.120           O263000300502 
       2.31       160.     2774.8      1.390      0.120           O263000300503 
       2.31       160.     2800.2      1.360      0.110           O263000300504 
       2.31       160.     2824.4      1.160      0.100           O263000300505 
       2.31       160.     2874.2      0.970      0.090           O263000300506 
       2.31       160.     2899.6      1.070      0.090           O263000300507 
       2.31       160.     2923.9      0.650      0.060           O263000300508 
       2.31       160.     4016.9      1.110      0.090           O263000300509 
       2.31       160.     4066.6      1.200      0.100           O263000300510 
       2.31       160.     4116.4      1.330      0.130           O263000300511 
       2.31       160.     4166.0      1.260      0.110           O263000300512 
       2.31       160.     4215.7      1.220      0.100           O263000300513 
       2.31       160.     4269.6      1.160      0.090           O263000300514 
       2.31       160.     4315.0      1.140      0.090           O263000300515 
       2.31       160.     4364.6      1.900      0.180           O263000300516 
       2.31       160.     4414.3      1.000      0.080           O263000300517 
       2.31       160.     4464.0      0.920      0.080           O263000300518 
       2.31       160.     4513.7      0.900      0.080           O263000300519 
       2.31       160.     4563.3      0.840      0.070           O263000300520 
       2.31       160.     4612.9      0.920      0.080           O263000300521 
       2.31       160.     4662.6      1.040      0.090           O263000300522 
       2.31       160.     4712.4      1.150      0.090           O263000300523 
       2.31       160.     4762.0      1.230      0.100           O263000300524 
       2.31       160.     4811.7      1.110      0.090           O263000300525 
       2.31       160.     4861.4      0.990      0.080           O263000300526 
       2.31       160.     4910.9      0.690      0.060           O263000300527 
       2.31       160.     4960.6      0.550      0.050           O263000300528 
       2.31       160.     5010.3      0.440      0.040           O263000300529 
       2.31       160.     5060.0      0.360      0.030           O263000300530 
       2.31       160.     5109.7      0.230      0.020           O263000300531 
       2.31       160.     5556.7      1.020      0.080           O263000300532 
       2.31       160.     5606.3      1.170      0.090           O263000300533 
       2.31       160.     5655.9      1.180      0.090           O263000300534 
       2.31       160.     5705.6      1.120      0.090           O263000300535 
       2.31       160.     5755.3      1.070      0.080           O263000300536 
       2.31       160.     5805.0      1.010      0.080           O263000300537 
       2.31       160.     5854.6      1.040      0.140           O263000300538 
       2.31       160.     5904.3      1.070      0.080           O263000300539 
       2.31       160.     5953.9      1.180      0.090           O263000300540 
       2.31       170.     2178.8      0.670      0.050           O263000300541 
       2.31       170.     2278.2      1.470      0.110           O263000300542 
       2.31       170.     2377.1      2.730      0.210           O263000300543 
       2.31       170.     2476.6      2.540      0.200           O263000300544 
       2.31       170.     2526.4      2.040      0.200           O263000300545 
       2.31       170.     2576.0      1.810      0.150           O263000300546 
       2.31       170.     2625.7      1.640      0.170           O263000300547 
       2.31       170.     2675.5      1.620      0.140           O263000300548 
       2.31       170.     2725.2      1.420      0.120           O263000300549 
       2.31       170.     2774.8      1.390      0.120           O263000300550 
       2.31       170.     2800.2      1.380      0.110           O263000300551 
       2.31       170.     2824.4      1.210      0.100           O263000300552 
       2.31       170.     2874.2      1.030      0.090           O263000300553 
       2.31       170.     2899.6      1.140      0.090           O263000300554 
       2.31       170.     2923.9      0.920      0.080           O263000300555 
       2.31       170.     3818.3      0.830      0.090           O263000300556 
       2.31       170.     3868.0      0.930      0.080           O263000300557 
       2.31       170.     3917.6      1.190      0.100           O263000300558 
       2.31       170.     3967.2      1.100      0.090           O263000300559 
       2.31       170.     4066.6      1.190      0.100           O263000300560 
       2.31       170.     4116.4      1.290      0.130           O263000300561 
       2.31       170.     4166.0      1.290      0.110           O263000300562 
       2.31       170.     4215.7      1.260      0.100           O263000300563 
       2.31       170.     4269.6      1.190      0.090           O263000300564 
       2.31       170.     4315.0      1.060      0.080           O263000300565 
       2.31       170.     4364.6      2.190      0.210           O263000300566 
       2.31       170.     4414.3      1.120      0.090           O263000300567 
       2.31       170.     4464.0      0.970      0.080           O263000300568 
       2.31       170.     4513.7      0.910      0.080           O263000300569 
       2.31       170.     4563.3      0.850      0.070           O263000300570 
       2.31       170.     4612.9      0.990      0.080           O263000300571 
       2.31       170.     4662.6      1.070      0.080           O263000300572 
       2.31       170.     4712.4      1.200      0.100           O263000300573 
       2.31       170.     4762.0      1.250      0.100           O263000300574 
       2.31       170.     4811.7      1.140      0.090           O263000300575 
       2.31       170.     4861.4      1.020      0.080           O263000300576 
       2.31       170.     4910.9      0.750      0.060           O263000300577 
       2.31       170.     4960.6      0.510      0.050           O263000300578 
       2.31       170.     5010.3      0.410      0.040           O263000300579 
       2.31       170.     5407.7      0.370      0.060           O263000300580 
       2.31       170.     5457.3      0.620      0.070           O263000300581 
       2.31       170.     5507.0      0.850      0.080           O263000300582 
       2.31       170.     5556.7      1.300      0.110           O263000300583 
       2.31       170.     5606.3      1.480      0.120           O263000300584 
       2.31       170.     5655.9      1.490      0.120           O263000300585 
       2.31       170.     5705.6      1.420      0.110           O263000300586 
       2.31       170.     5755.3      1.130      0.090           O263000300587 
       2.31       170.     5805.0      1.200      0.100           O263000300588 
       2.31       170.     5854.6      1.120      0.150           O263000300589 
       2.31       170.     5904.3      1.170      0.090           O263000300590 
       2.31       170.     5953.9      1.370      0.110           O263000300591 
       3.95       120.     2725.2      0.940      0.160           O263000300592 
       3.95       120.     2774.8      1.700      0.170           O263000300593 
       3.95       120.     2800.2      1.570      0.160           O263000300594 
       3.95       120.     2824.4      1.790      0.170           O263000300595 
       3.95       120.     2874.2      2.140      0.190           O263000300596 
       3.95       120.     2899.6      2.210      0.180           O263000300597 
       3.95       120.     2923.9      1.990      0.170           O263000300598 
       3.95       120.     2973.5      2.310      0.200           O263000300599 
       3.95       120.     2999.0      2.780      0.240           O263000300600 
       3.95       120.     3023.3      2.390      0.200           O263000300601 
       3.95       120.     3073.0      2.320      0.180           O263000300602 
       3.95       120.     3122.7      2.220      0.180           O263000300603 
       3.95       120.     3172.4      2.300      0.190           O263000300604 
       3.95       120.     3222.2      2.390      0.200           O263000300605 
       3.95       120.     3271.7      2.430      0.200           O263000300606 
       3.95       120.     3321.5      2.610      0.210           O263000300607 
       3.95       120.     3364.4      2.740      0.220           O263000300608 
       3.95       120.     3420.8      2.750      0.230           O263000300609 
       3.95       120.     3470.5      2.870      0.230           O263000300610 
       3.95       120.     3520.2      2.860      0.220           O263000300611 
       3.95       120.     3569.9      3.070      0.240           O263000300612 
       3.95       120.     3619.5      3.040      0.240           O263000300613 
       3.95       120.     3669.2      3.070      0.240           O263000300614 
       3.95       120.     3718.9      3.080      0.240           O263000300615 
       3.95       120.     3768.6      3.300      0.300           O263000300616 
       3.95       120.     3818.3      3.600      0.300           O263000300617 
       3.95       120.     3868.0      3.800      0.300           O263000300618 
       3.95       120.     3917.6      3.900      0.300           O263000300619 
       3.95       120.     3967.2      4.200      0.300           O263000300620 
       3.95       120.     4016.9      4.500      0.300           O263000300621 
       3.95       120.     4066.6      4.600      0.400           O263000300622 
       3.95       120.     4116.4      5.300      0.400           O263000300623 
       3.95       120.     4166.0      5.700      0.400           O263000300624 
       3.95       120.     5159.3      5.100      0.400           O263000300625 
       3.95       120.     5209.0      4.600      0.400           O263000300626 
       3.95       120.     5258.6      4.000      0.300           O263000300627 
       3.95       120.     5308.4      3.900      0.300           O263000300628 
       3.95       120.     5358.0      3.600      0.300           O263000300629 
       3.95       120.     5407.7      3.700      0.300           O263000300630 
       3.95       120.     5457.3      3.700      0.300           O263000300631 
       3.95       120.     5507.0      3.700      0.300           O263000300632 
       3.95       120.     5556.7      3.700      0.300           O263000300633 
       3.95       120.     5606.3      3.600      0.300           O263000300634 
       3.95       120.     5655.9      3.500      0.300           O263000300635 
       3.95       120.     5705.6      3.500      0.300           O263000300636 
       3.95       120.     5755.3      3.500      0.300           O263000300637 
       3.95       120.     5805.0      3.600      0.300           O263000300638 
       3.95       120.     5904.3      3.500      0.300           O263000300639 
       3.95       120.     5953.9      3.700      0.300           O263000300640 
       3.95       140.     2377.1      2.470      0.210           O263000300641 
       3.95       140.     2476.6      2.140      0.190           O263000300642 
       3.95       140.     2576.0      1.420      0.130           O263000300643 
       3.95       140.     2625.7      1.310      0.160           O263000300644 
       3.95       140.     2675.5      1.110      0.120           O263000300645 
       3.95       140.     2725.2      1.080      0.110           O263000300646 
       3.95       140.     2774.8      1.030      0.100           O263000300647 
       3.95       140.     2800.2      1.130      0.100           O263000300648 
       3.95       140.     2824.4      1.280      0.120           O263000300649 
       3.95       140.     2874.2      1.650      0.140           O263000300650 
       3.95       140.     2899.6      1.550      0.120           O263000300651 
       3.95       140.     2923.9      1.650      0.140           O263000300652 
       3.95       140.     2973.5      1.720      0.150           O263000300653 
       3.95       140.     2999.0      2.000      0.170           O263000300654 
       3.95       140.     3023.3      2.030      0.170           O263000300655 
       3.95       140.     3073.0      2.190      0.170           O263000300656 
       3.95       140.     3122.7      2.060      0.160           O263000300657 
       3.95       140.     3172.4      1.870      0.150           O263000300658 
       3.95       140.     3222.2      2.080      0.170           O263000300659 
       3.95       140.     3271.7      1.960      0.160           O263000300660 
       3.95       140.     3321.5      2.130      0.170           O263000300661 
       3.95       140.     3364.4      2.270      0.180           O263000300662 
       3.95       140.     3420.8      2.170      0.180           O263000300663 
       3.95       140.     3470.5      2.030      0.170           O263000300664 
       3.95       140.     3520.2      1.970      0.160           O263000300665 
       3.95       140.     3569.9      2.080      0.170           O263000300666 
       3.95       140.     3619.5      1.920      0.150           O263000300667 
       3.95       140.     3669.2      2.030      0.160           O263000300668 
       3.95       140.     3718.9      2.130      0.170           O263000300669 
       3.95       140.     3768.6      2.580      0.210           O263000300670 
       3.95       140.     4464.0      8.900      0.700           O263000300671 
       3.95       140.     4513.7      8.600      0.600           O263000300672 
       3.95       140.     4563.3      8.200      0.600           O263000300673 
       3.95       140.     4612.9      7.500      0.600           O263000300674 
       3.95       140.     4662.6      7.200      0.500           O263000300675 
       3.95       140.     4712.4      6.800      0.500           O263000300676 
       3.95       140.     4762.0      6.700      0.500           O263000300677 
       3.95       140.     4811.7      6.600      0.500           O263000300678 
       3.95       140.     4861.4      6.600      0.500           O263000300679 
       3.95       140.     4910.9      6.400      0.500           O263000300680 
       3.95       140.     4960.6      6.200      0.500           O263000300681 
       3.95       140.     5010.3      6.000      0.400           O263000300682 
       3.95       140.     5060.0      5.500      0.400           O263000300683 
       3.95       140.     5109.7      5.200      0.400           O263000300684 
       3.95       140.     5159.3      4.600      0.300           O263000300685 
       3.95       140.     5209.0      4.400      0.300           O263000300686 
       3.95       140.     5258.6      4.100      0.300           O263000300687 
