ENTRY            O2594   20240127                             O100O259400000001 
SUBENT        O2594001   20240127                             O100O259400100001 
BIB                 11         29                                 O259400100002 
TITLE      Differential cross-section measurements for the        O259400100003 
           proton-induced alpha and deuteron reactions and        O259400100004 
           elastic scattering on 9Be, suitable for ion beam       O259400100005 
           analysis applications                                  O259400100006 
AUTHOR     (F.Maragkos, V.Foteinou, M.Kokkoris)                   O259400100007 
INSTITUTE  (2GERBOC,2GRCTUA)                                      O259400100008 
REFERENCE  (J,NIM/B,547,165180,2024)                              O259400100009 
FACILITY   (VDGT,2GRCATH) 4 MV Tandem Accelerator                 O259400100010 
SAMPLE     (4-BE-9,ENR=0.998) thin foil of 9Be target of ~200 nm  O259400100011 
           and backing of natCu of ~100 nm thickness.             O259400100012 
DETECTOR   (SIBAR) Six 1500 um thick silicon surface barrier      O259400100013 
           detectors were positioned at backscattering angles of  O259400100014 
           120, 130, 140, 150, 160, and 170 degrees at a          O259400100015 
           distance of ~ 7.5 cm from the target.                  O259400100016 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,RTH)                    O259400100017 
ERR-ANALYS The final estimated uncertainties of the cross-section O259400100018 
           values originate from:                                 O259400100019 
           (EN-ERR) The beam energy uncertainty, ~2 keV, stems    O259400100020 
           from a 0.4 keV beam ripple and an average energy       O259400100021 
           straggling of the proton beam at half the target's     O259400100022 
           thickness of around 1.6 keV.                           O259400100023 
           - The statistical uncertainties from the integration   O259400100024 
           of the corresponding reaction and elastic peaks.       O259400100025 
           (ERR-1) The thickness ratio of the atomic areal        O259400100026 
                                             densities (3.6%)     O259400100027 
           (ERR-2) The lateral homogeneity of the target (3%)     O259400100028 
STATUS     (APRVD) Proof-read by F.Maragkos (2024-02-01)          O259400100029 
HISTORY    (20240112R) Data received from F.Maragkos for IBANDL   O259400100030 
           (20240125C) VT                                         O259400100031 
ENDBIB              29          0                                 O259400100032 
COMMON               3          3                                 O259400100033 
EN-ERR     ERR-1      ERR-2                                       O259400100034 
KEV        PER-CENT   PER-CENT                                    O259400100035 
         2.        3.6         3.                                 O259400100036 
ENDCOMMON            3          0                                 O259400100037 
ENDSUBENT           36          0                                 O259400199999 
SUBENT        O2594002   20240127                             O100O259400200001 
BIB                  3          6                                 O259400200002 
REACTION   (4-BE-9(P,EL)4-BE-9,,DA)                               O259400200003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (4.7-6.4%)       O259400200004 
           - Statistical uncertainties from the integration for   O259400200005 
            the elastic scattering (0.3-3.3%)                     O259400200006 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,547,165180,2024) Fig.3     O259400200007 
           Converted by R33 to X4 from R33 files.                 O259400200008 
ENDBIB               6          0                                 O259400200009 
NOCOMMON             0          0                                 O259400200010 
DATA                 4        528                                 O259400200011 
       170.      1270.     108.44       5.28                      O259400200480 
       170.      1289.     112.10       5.60                      O259400200481 
       170.      1309.     111.70       5.50                      O259400200482 
       170.      1329.     120.00       5.90                      O259400200483 
       170.      1349.     126.70       6.21                      O259400200484 
       170.      1369.     124.89       6.02                      O259400200485 
       170.      1389.     116.90       5.60                      O259400200486 
       170.      1409.     116.10       5.50                      O259400200487 
       170.      1429.     113.30       5.40                      O259400200488 
       170.      1449.     115.50       5.60                      O259400200489 
       170.      1469.     112.20       5.40                      O259400200490 
       170.      1489.     109.27       5.23                      O259400200491 
       170.      1509.     102.92       4.98                      O259400200492 
       170.      1529.     100.90       4.90                      O259400200493 
       170.      1549.      97.60       4.70                      O259400200494 
       170.      1589.      90.90       4.40                      O259400200495 
       170.      1628.      83.28       4.05                      O259400200496 
       170.      1668.      78.80       3.80                      O259400200497 
       170.      1688.      76.90       3.70                      O259400200498 
       170.      1738.      75.00       3.80                      O259400200499 
       170.      1788.      70.20       3.50                      O259400200500 
       170.      1838.      70.70       3.60                      O259400200501 
       170.      1887.      71.30       3.60                      O259400200502 
       170.      1937.      70.70       3.60                      O259400200503 
       170.      1987.      71.20       3.60                      O259400200504 
       170.      2037.      78.34       4.11                      O259400200505 
       170.      2087.      77.54       4.21                      O259400200506 
       170.      2136.      79.27       4.09                      O259400200507 
       170.      2186.      82.90       4.60                      O259400200508 
       170.      2211.      83.60       4.80                      O259400200509 
       170.      2236.      84.48       4.98                      O259400200510 
       170.      2261.      84.03       4.32                      O259400200511 
       170.      2286.      84.60       4.90                      O259400200512 
       170.      2306.      89.60       4.80                      O259400200513 
       170.      2326.      88.40       4.70                      O259400200514 
       170.      2346.      89.90       4.80                      O259400200515 
       170.      2365.      96.12       5.03                      O259400200516 
       170.      2385.     104.60       5.50                      O259400200517 
       170.      2405.     111.70       5.80                      O259400200518 
       170.      2425.     123.44       6.31                      O259400200519 
       170.      2445.     137.71       7.18                      O259400200520 
       170.      2465.     154.00       7.80                      O259400200521 
       170.      2485.     163.95       8.20                      O259400200522 
       170.      2505.     184.28       9.33                      O259400200523 
       170.      2515.     194.90       9.80                      O259400200524 
       170.      2525.     192.00       9.90                      O259400200525 
       170.      2535.     189.20       9.80                      O259400200526 
       170.      2545.     165.84       8.29                      O259400200527 
       170.      2555.     154.19       8.01                      O259400200528 
       170.      2565.     121.50       6.40                      O259400200529 
       170.      2575.     110.10       5.70                      O259400200530 
       170.      2585.     103.77       5.32                      O259400200531 
       170.      2594.      95.40       4.90                      O259400200532 
       170.      2604.      85.62       4.28                      O259400200533 
       170.      2614.      75.77       3.97                      O259400200534 
       170.      2624.      67.40       3.40                      O259400200535 
       170.      2634.      65.60       3.40                      O259400200536 
       170.      2659.      54.40       2.70                      O259400200537 
       170.      2833.      35.50       1.90                      O259400200538 
       170.      2883.      33.40       1.80                      O259400200539 
       170.      2933.      33.10       1.80                      O259400200540 
       170.      2983.      33.10       1.80                      O259400200541 
ENDDATA            530          0                                 O259400200542 
ENDSUBENT          541          0                                 O259400299999 
SUBENT        O2594003   20240127                             O100O259400300001 
BIB                  3          6                                 O259400300002 
REACTION   (4-BE-9(P,A)3-LI-6,,DA)                                O259400300003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (4.9-7.0%)       O259400300004 
           - Statistical uncertainties from the integration for   O259400300005 
            the 9Be(p,a0) reaction (1.5-5.0%)                     O259400300006 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,547,165180,2024) Fig.5     O259400300007 
           Converted by R33 to X4 from R33 files.                 O259400300008 
ENDBIB               6          0                                 O259400300009 
NOCOMMON             0          0                                 O259400300010 
DATA                 4        401                                 O259400300011 
ANG        EN         DATA       ERR-T                            O259400300012 
ADEG       KEV        MB/SR      MB/SR                            O259400300013 
       120.       288.      21.49       1.11                      O259400300014 
       120.       309.      27.90       1.50                      O259400300015 
       120.       329.      28.80       1.60                      O259400300016 
       120.       349.      28.50       1.40                      O259400300017 
       120.       369.      26.60       1.50                      O259400300018 
       120.       389.      23.32       1.28                      O259400300019 
       120.       409.      20.99       1.16                      O259400300020 
       120.       429.      18.42       1.03                      O259400300021 
       120.       450.      14.60       0.80                      O259400300022 
       120.       470.      12.80       0.70                      O259400300023 
       120.       490.      11.70       0.60                      O259400300024 
       120.       510.      11.70       0.60                      O259400300025 
       120.       530.      11.50       0.60                      O259400300026 
       120.       550.      11.80       0.60                      O259400300027 
       120.       571.      12.40       0.70                      O259400300028 
       120.       591.      12.20       0.60                      O259400300029 
       120.       611.      12.70       0.70                      O259400300030 
       120.       631.      12.60       0.70                      O259400300031 
       120.       651.      12.30       0.70                      O259400300032 
       120.       671.      12.90       0.70                      O259400300033 
       120.       691.      13.30       0.70                      O259400300034 
       120.       711.      13.10       0.70                      O259400300035 
       120.       731.      13.50       0.70                      O259400300036 
       120.       751.      13.90       0.70                      O259400300037 
       120.       771.      13.80       0.70                      O259400300038 
       120.       790.      14.10       0.70                      O259400300039 
       120.       810.      14.50       0.70                      O259400300040 
       120.       830.      13.90       0.70                      O259400300041 
       120.       850.      14.70       0.70                      O259400300042 
       120.       870.      14.60       0.80                      O259400300043 
       120.       890.      15.60       0.80                      O259400300044 
       120.       910.      16.30       0.80                      O259400300045 
       120.       930.      15.70       0.80                      O259400300046 
       120.       940.      15.00       0.80                      O259400300047 
       120.       950.      14.00       0.70                      O259400300048 
       120.       960.      13.90       0.70                      O259400300049 
       120.       970.      13.20       0.70                      O259400300050 
       120.       980.      13.00       0.70                      O259400300051 
       120.       990.      12.00       0.60                      O259400300052 
       120.      1000.      12.50       0.60                      O259400300053 
       120.      1010.      12.00       0.60                      O259400300054 
       120.      1020.      11.80       0.60                      O259400300055 
       120.      1030.      11.70       0.60                      O259400300056 
       120.      1040.      11.80       0.60                      O259400300057 
       120.      1050.      11.70       0.60                      O259400300058 
       120.      1060.      11.30       0.60                      O259400300059 
       120.      1070.      11.40       0.60                      O259400300060 
       120.      1080.      11.80       0.60                      O259400300061 
       120.      1090.      11.50       0.60                      O259400300062 
       120.      1110.      11.40       0.60                      O259400300063 
       120.      1130.      11.40       0.60                      O259400300064 
       120.      1150.      11.10       0.60                      O259400300065 
       120.      1170.      11.20       0.60                      O259400300066 
       120.      1190.      11.50       0.60                      O259400300067 
       120.      1210.      11.20       0.60                      O259400300068 
       120.      1230.      10.60       0.60                      O259400300069 
       120.      1250.      10.10       0.50                      O259400300070 
       120.      1270.       8.90       0.50                      O259400300071 
       120.      1289.       7.70       0.50                      O259400300072 
       120.      1309.       7.20       0.40                      O259400300073 
       120.      1329.       6.00       0.40                      O259400300074 
       120.      1349.       4.95       0.29                      O259400300075 
       120.      1369.       4.17       0.24                      O259400300076 
       120.      1389.       3.50       0.20                      O259400300077 
       120.      1409.       3.33       0.18                      O259400300078 
       120.      1429.       3.31       0.19                      O259400300079 
       120.      1449.       3.22       0.18                      O259400300080 
       120.      1469.       3.30       0.18                      O259400300081 
       120.      1489.       3.36       0.18                      O259400300082 
       120.      1509.       3.50       0.20                      O259400300083 
       120.      1529.       3.33       0.19                      O259400300084 
       120.      1549.       3.88       0.22                      O259400300085 
       120.      1589.       4.30       0.23                      O259400300086 
       130.       288.      19.36       1.01                      O259400300087 
       130.       309.      26.30       1.40                      O259400300088 
       130.       329.      28.00       1.50                      O259400300089 
       130.       349.      26.60       1.40                      O259400300090 
       130.       369.      24.50       1.40                      O259400300091 
       130.       389.      20.90       1.16                      O259400300092 
       130.       409.      19.88       1.12                      O259400300093 
       130.       429.      17.86       1.00                      O259400300094 
       130.       450.      13.60       0.70                      O259400300095 
       130.       470.      11.10       0.60                      O259400300096 
       130.       490.       9.90       0.50                      O259400300097 
       130.       510.       9.40       0.50                      O259400300098 
       130.       530.      10.00       0.50                      O259400300099 
       130.       550.      10.30       0.60                      O259400300100 
       130.       571.      10.00       0.50                      O259400300101 
       130.       591.      10.60       0.50                      O259400300102 
       130.       611.      10.50       0.60                      O259400300103 
       130.       631.      10.40       0.60                      O259400300104 
       130.       651.      11.10       0.60                      O259400300105 
       130.       671.      11.40       0.60                      O259400300106 
       130.       691.      11.50       0.60                      O259400300107 
       130.       711.      11.40       0.60                      O259400300108 
       130.       731.      12.30       0.60                      O259400300109 
       130.       751.      11.70       0.60                      O259400300110 
       130.       771.      12.00       0.60                      O259400300111 
       130.       790.      12.70       0.60                      O259400300112 
       130.       810.      13.30       0.70                      O259400300113 
       130.       830.      13.10       0.70                      O259400300114 
       130.       850.      13.50       0.70                      O259400300115 
       130.       870.      13.90       0.80                      O259400300116 
       130.       890.      13.80       0.70                      O259400300117 
       130.       910.      13.60       0.70                      O259400300118 
       130.       930.      13.60       0.70                      O259400300119 
       130.       940.      13.50       0.70                      O259400300120 
       130.       950.      12.30       0.60                      O259400300121 
       130.       960.      11.90       0.70                      O259400300122 
       130.       970.      11.80       0.70                      O259400300123 
       130.       980.      11.30       0.60                      O259400300124 
       130.       990.      10.80       0.60                      O259400300125 
       130.      1000.      10.60       0.60                      O259400300126 
       130.      1010.       9.80       0.50                      O259400300127 
       130.      1020.       9.90       0.50                      O259400300128 
       130.      1030.       9.90       0.50                      O259400300129 
       130.      1040.       9.50       0.50                      O259400300130 
       130.      1050.       9.90       0.50                      O259400300131 
       130.      1060.      10.10       0.50                      O259400300132 
       130.      1070.       9.80       0.50                      O259400300133 
       130.      1080.       9.80       0.50                      O259400300134 
       130.      1090.       9.90       0.50                      O259400300135 
       130.      1110.      10.00       0.50                      O259400300136 
       130.      1130.      10.00       0.50                      O259400300137 
       130.      1150.       9.70       0.50                      O259400300138 
       130.      1170.      10.30       0.60                      O259400300139 
       130.      1190.       9.50       0.50                      O259400300140 
       130.      1210.      10.00       0.50                      O259400300141 
       130.      1230.       9.90       0.50                      O259400300142 
       130.      1250.       9.20       0.50                      O259400300143 
       130.      1270.       8.80       0.50                      O259400300144 
       130.      1289.       8.10       0.50                      O259400300145 
       130.      1309.       7.40       0.40                      O259400300146 
       130.      1329.       6.20       0.40                      O259400300147 
       130.      1349.       5.24       0.30                      O259400300148 
       130.      1369.       4.94       0.27                      O259400300149 
       130.      1389.       4.17       0.24                      O259400300150 
       130.      1409.       3.85       0.20                      O259400300151 
       130.      1429.       3.51       0.20                      O259400300152 
       130.      1449.       3.40       0.19                      O259400300153 
       130.      1469.       3.25       0.18                      O259400300154 
       130.      1489.       3.44       0.18                      O259400300155 
       130.      1509.       3.38       0.19                      O259400300156 
       130.      1529.       3.36       0.19                      O259400300157 
       140.       288.      18.66       0.98                      O259400300158 
       140.       309.      24.33       1.31                      O259400300159 
       140.       329.      27.10       1.50                      O259400300160 
       140.       349.      25.80       1.31                      O259400300161 
       140.       369.      23.38       1.31                      O259400300162 
       140.       389.      20.86       1.15                      O259400300163 
       140.       409.      19.84       1.11                      O259400300164 
       140.       429.      16.20       0.90                      O259400300165 
       140.       450.      12.70       0.70                      O259400300166 
       140.       470.      10.20       0.60                      O259400300167 
       140.       490.       8.40       0.50                      O259400300168 
       140.       510.       8.50       0.50                      O259400300169 
       140.       530.       8.70       0.50                      O259400300170 
       140.       550.       9.20       0.50                      O259400300171 
       140.       571.       9.30       0.50                      O259400300172 
       140.       591.       9.40       0.50                      O259400300173 
       140.       611.       9.50       0.50                      O259400300174 
       140.       631.       9.50       0.50                      O259400300175 
       140.       651.       9.70       0.50                      O259400300176 
       140.       671.      10.20       0.60                      O259400300177 
       140.       691.      10.70       0.60                      O259400300178 
       140.       711.       9.90       0.50                      O259400300179 
       140.       731.      10.40       0.50                      O259400300180 
       140.       751.      10.80       0.60                      O259400300181 
       140.       771.      11.00       0.60                      O259400300182 
       140.       790.      11.80       0.60                      O259400300183 
       140.       810.      11.70       0.60                      O259400300184 
       140.       830.      11.70       0.60                      O259400300185 
       140.       850.      12.40       0.60                      O259400300186 
       140.       870.      13.40       0.70                      O259400300187 
       140.       890.      13.10       0.70                      O259400300188 
       140.       910.      13.40       0.70                      O259400300189 
       140.       930.      13.80       0.70                      O259400300190 
       140.       940.      12.70       0.70                      O259400300191 
       140.       950.      13.10       0.70                      O259400300192 
       140.       960.      11.60       0.70                      O259400300193 
       140.       970.      11.20       0.60                      O259400300194 
       140.       980.      10.40       0.60                      O259400300195 
       140.       990.       9.90       0.50                      O259400300196 
       140.      1000.       9.20       0.50                      O259400300197 
       140.      1010.       8.60       0.50                      O259400300198 
       140.      1020.       8.60       0.50                      O259400300199 
       140.      1030.       8.70       0.50                      O259400300200 
       140.      1040.       8.50       0.50                      O259400300201 
       140.      1050.       8.60       0.50                      O259400300202 
       140.      1060.       8.50       0.40                      O259400300203 
       140.      1070.       8.30       0.40                      O259400300204 
       140.      1080.       8.50       0.50                      O259400300205 
       140.      1090.       8.60       0.50                      O259400300206 
       140.      1110.       8.80       0.50                      O259400300207 
       140.      1130.       8.80       0.50                      O259400300208 
       140.      1150.       8.80       0.50                      O259400300209 
       140.      1170.       9.00       0.50                      O259400300210 
       140.      1190.       9.70       0.50                      O259400300211 
       140.      1210.       9.40       0.50                      O259400300212 
       140.      1230.      10.00       0.50                      O259400300213 
       140.      1250.       9.10       0.50                      O259400300214 
       140.      1270.       9.00       0.50                      O259400300215 
       140.      1289.       8.90       0.50                      O259400300216 
       140.      1309.       8.00       0.40                      O259400300217 
       140.      1329.       7.20       0.40                      O259400300218 
       140.      1349.       6.15       0.35                      O259400300219 
       140.      1369.       5.92       0.32                      O259400300220 
       140.      1389.       4.92       0.27                      O259400300221 
       140.      1409.       4.53       0.23                      O259400300222 
       140.      1429.       4.03       0.22                      O259400300223 
       140.      1449.       3.57       0.20                      O259400300224 
       140.      1469.       3.03       0.17                      O259400300225 
       150.       288.      19.23       1.01                      O259400300226 
       150.       309.      24.24       1.31                      O259400300227 
       150.       329.      25.00       1.40                      O259400300228 
       150.       349.      25.46       1.30                      O259400300229 
       150.       369.      24.00       1.40                      O259400300230 
       150.       389.      20.54       1.15                      O259400300231 
       150.       409.      17.84       1.02                      O259400300232 
       150.       429.      16.40       0.90                      O259400300233 
       150.       450.      12.00       0.60                      O259400300234 
       150.       470.       9.00       0.50                      O259400300235 
       150.       490.       7.70       0.40                      O259400300236 
       150.       510.       7.70       0.40                      O259400300237 
       150.       530.       7.80       0.40                      O259400300238 
       150.       550.       8.10       0.50                      O259400300239 
       150.       571.       8.60       0.50                      O259400300240 
       150.       591.       8.40       0.40                      O259400300241 
       150.       611.       8.50       0.50                      O259400300242 
       150.       631.       8.90       0.50                      O259400300243 
       150.       651.       9.00       0.50                      O259400300244 
       150.       671.       9.30       0.50                      O259400300245 
       150.       691.       9.20       0.50                      O259400300246 
       150.       711.      10.00       0.50                      O259400300247 
       150.       731.      10.00       0.50                      O259400300248 
       150.       751.      10.30       0.50                      O259400300249 
       150.       771.      10.10       0.50                      O259400300250 
       150.       790.      10.50       0.50                      O259400300251 
       150.       810.      11.00       0.50                      O259400300252 
       150.       830.      11.50       0.60                      O259400300253 
       150.       850.      11.40       0.60                      O259400300254 
       150.       870.      12.70       0.70                      O259400300255 
       150.       890.      13.10       0.70                      O259400300256 
       150.       910.      14.00       0.70                      O259400300257 
       150.       930.      13.90       0.70                      O259400300258 
       150.       940.      13.30       0.70                      O259400300259 
       150.       950.      12.50       0.70                      O259400300260 
       150.       960.      11.40       0.60                      O259400300261 
       150.       970.      11.00       0.60                      O259400300262 
       150.       980.       9.70       0.50                      O259400300263 
       150.       990.       8.70       0.50                      O259400300264 
       150.      1000.       8.50       0.50                      O259400300265 
       150.      1010.       8.00       0.50                      O259400300266 
       150.      1020.       7.90       0.40                      O259400300267 
       150.      1030.       8.00       0.40                      O259400300268 
       150.      1040.       7.70       0.40                      O259400300269 
       150.      1050.       7.70       0.40                      O259400300270 
       150.      1060.       8.00       0.40                      O259400300271 
       150.      1070.       7.90       0.40                      O259400300272 
       150.      1080.       8.10       0.40                      O259400300273 
       150.      1090.       8.10       0.40                      O259400300274 
       150.      1110.       8.10       0.40                      O259400300275 
       150.      1130.       8.60       0.50                      O259400300276 
       150.      1150.       8.80       0.50                      O259400300277 
       150.      1170.       8.80       0.50                      O259400300278 
       150.      1190.       9.00       0.50                      O259400300279 
       150.      1210.       9.60       0.50                      O259400300280 
       150.      1230.       9.60       0.50                      O259400300281 
       150.      1250.      10.00       0.50                      O259400300282 
       150.      1270.      10.10       0.50                      O259400300283 
       150.      1289.       9.20       0.50                      O259400300284 
       150.      1309.       9.30       0.50                      O259400300285 
       150.      1329.       8.30       0.50                      O259400300286 
       150.      1349.       8.20       0.40                      O259400300287 
       150.      1369.       6.80       0.40                      O259400300288 
       150.      1389.       5.69       0.31                      O259400300289 
       160.       288.      18.10       1.00                      O259400300290 
       160.       309.      23.30       1.30                      O259400300291 
       160.       329.      25.00       1.40                      O259400300292 
       160.       349.      25.00       1.30                      O259400300293 
       160.       369.      23.50       1.30                      O259400300294 
       160.       389.      22.10       1.20                      O259400300295 
       160.       409.      19.30       1.10                      O259400300296 
       160.       429.      16.40       0.90                      O259400300297 
       160.       450.      11.90       0.60                      O259400300298 
       160.       470.       8.90       0.50                      O259400300299 
       160.       490.       7.30       0.40                      O259400300300 
       160.       510.       6.90       0.40                      O259400300301 
       160.       530.       7.50       0.40                      O259400300302 
       160.       550.       7.50       0.40                      O259400300303 
       160.       571.       7.80       0.40                      O259400300304 
       160.       591.       7.90       0.40                      O259400300305 
       160.       611.       8.10       0.40                      O259400300306 
       160.       631.       8.30       0.50                      O259400300307 
       160.       651.       8.60       0.50                      O259400300308 
       160.       671.       8.70       0.50                      O259400300309 
       160.       691.       8.60       0.50                      O259400300310 
       160.       711.       8.60       0.50                      O259400300311 
       160.       731.       9.40       0.50                      O259400300312 
       160.       751.       9.20       0.50                      O259400300313 
       160.       771.       9.80       0.50                      O259400300314 
       160.       790.       9.80       0.50                      O259400300315 
       160.       810.      10.20       0.50                      O259400300316 
       160.       830.      10.60       0.60                      O259400300317 
       160.       850.      11.10       0.60                      O259400300318 
       160.       870.      11.90       0.70                      O259400300319 
       160.       890.      13.00       0.70                      O259400300320 
       160.       910.      13.30       0.70                      O259400300321 
       160.       930.      13.40       0.70                      O259400300322 
       160.       940.      12.60       0.70                      O259400300323 
       160.       950.      11.50       0.60                      O259400300324 
       160.       960.      11.40       0.70                      O259400300325 
       160.       970.       9.60       0.60                      O259400300326 
       160.       980.       9.50       0.50                      O259400300327 
       160.       990.       8.00       0.50                      O259400300328 
       160.      1000.       8.00       0.50                      O259400300329 
       160.      1010.       7.30       0.40                      O259400300330 
       160.      1020.       7.40       0.40                      O259400300331 
       160.      1030.       7.30       0.40                      O259400300332 
       160.      1040.       6.80       0.40                      O259400300333 
       160.      1050.       7.30       0.40                      O259400300334 
       160.      1060.       6.80       0.40                      O259400300335 
       160.      1070.       7.00       0.40                      O259400300336 
       160.      1080.       7.30       0.40                      O259400300337 
       160.      1090.       7.20       0.40                      O259400300338 
       160.      1110.       7.50       0.40                      O259400300339 
       160.      1130.       7.90       0.40                      O259400300340 
       160.      1150.       7.70       0.40                      O259400300341 
       160.      1170.       8.80       0.50                      O259400300342 
       160.      1190.       9.10       0.50                      O259400300343 
       160.      1210.       9.10       0.50                      O259400300344 
       160.      1230.       9.50       0.50                      O259400300345 
       160.      1250.      10.10       0.50                      O259400300346 
       160.      1270.       9.80       0.50                      O259400300347 
       160.      1289.      10.00       0.60                      O259400300348 
       160.      1309.       9.30       0.50                      O259400300349 
       160.      1329.       9.00       0.50                      O259400300350 
       160.      1349.       8.30       0.50                      O259400300351 
       160.      1369.       6.90       0.40                      O259400300352 
       170.       288.      18.20       0.95                      O259400300353 
       170.       309.      21.77       1.18                      O259400300354 
       170.       329.      25.10       1.40                      O259400300355 
       170.       349.      24.24       1.24                      O259400300356 
       170.       369.      22.61       1.28                      O259400300357 
       170.       389.      20.45       1.13                      O259400300358 
       170.       409.      18.75       1.05                      O259400300359 
       170.       429.      15.40       0.90                      O259400300360 
       170.       450.      11.70       0.60                      O259400300361 
       170.       470.       8.70       0.50                      O259400300362 
       170.       490.       6.70       0.40                      O259400300363 
       170.       510.       6.50       0.40                      O259400300364 
       170.       530.       7.20       0.40                      O259400300365 
       170.       550.       7.10       0.40                      O259400300366 
       170.       571.       7.20       0.40                      O259400300367 
       170.       591.       7.90       0.40                      O259400300368 
       170.       611.       7.60       0.40                      O259400300369 
       170.       631.       7.90       0.40                      O259400300370 
       170.       651.       8.80       0.50                      O259400300371 
       170.       671.       8.90       0.50                      O259400300372 
       170.       691.       8.70       0.50                      O259400300373 
       170.       711.       9.20       0.50                      O259400300374 
       170.       731.       9.10       0.50                      O259400300375 
       170.       751.       9.10       0.50                      O259400300376 
       170.       771.       9.50       0.50                      O259400300377 
       170.       790.       9.70       0.50                      O259400300378 
       170.       810.      10.50       0.50                      O259400300379 
       170.       830.      10.70       0.60                      O259400300380 
       170.       850.      10.90       0.60                      O259400300381 
       170.       870.      11.60       0.70                      O259400300382 
       170.       890.      12.40       0.70                      O259400300383 
       170.       910.      13.30       0.70                      O259400300384 
       170.       930.      12.80       0.70                      O259400300385 
       170.       940.      12.50       0.70                      O259400300386 
       170.       950.      11.60       0.60                      O259400300387 
       170.       960.      11.00       0.60                      O259400300388 
       170.       970.       9.20       0.50                      O259400300389 
       170.       980.       8.70       0.50                      O259400300390 
       170.       990.       8.00       0.50                      O259400300391 
       170.      1000.       8.10       0.50                      O259400300392 
       170.      1010.       7.30       0.40                      O259400300393 
       170.      1020.       6.80       0.40                      O259400300394 
       170.      1030.       6.90       0.40                      O259400300395 
       170.      1040.       6.60       0.40                      O259400300396 
       170.      1050.       7.00       0.40                      O259400300397 
       170.      1060.       6.80       0.40                      O259400300398 
       170.      1070.       6.90       0.40                      O259400300399 
       170.      1080.       7.20       0.40                      O259400300400 
       170.      1090.       7.30       0.40                      O259400300401 
       170.      1110.       7.60       0.40                      O259400300402 
       170.      1130.       7.50       0.40                      O259400300403 
       170.      1150.       8.40       0.50                      O259400300404 
       170.      1170.       8.70       0.50                      O259400300405 
       170.      1190.       9.20       0.50                      O259400300406 
       170.      1210.       9.50       0.50                      O259400300407 
       170.      1230.      10.50       0.60                      O259400300408 
       170.      1250.      10.60       0.60                      O259400300409 
       170.      1270.      10.80       0.60                      O259400300410 
       170.      1289.      10.90       0.60                      O259400300411 
       170.      1309.      10.50       0.60                      O259400300412 
       170.      1329.       9.50       0.50                      O259400300413 
       170.      1349.       8.00       0.60                      O259400300414 
ENDDATA            403          0                                 O259400300415 
ENDSUBENT          414          0                                 O259400399999 
SUBENT        O2594004   20240127                             O100O259400400001 
BIB                  3          6                                 O259400400002 
REACTION   (4-BE-9(P,D)4-BE-8,,DA)                                O259400400003 
ERR-ANALYS (ERR-T) Total uncertainties estimated (4.7-9.9%)       O259400400004 
           - Statistical uncertainties from the integration for   O259400400005 
            the 9Be(p,d0) reaction (0.3-8.7%)                     O259400400006 
STATUS     (TABLE,,F.Maragkos+,J,NIM/B,547,165180,2024) Fig.7     O259400400007 
           Converted by R33 to X4 from R33 files.                 O259400400008 
ENDBIB               6          0                                 O259400400009 
NOCOMMON             0          0                                 O259400400010 
DATA                 4        157                                 O259400400011 
ANG        EN         DATA       ERR-T                            O259400400012 
ADEG       KEV        MB/SR      MB/SR                            O259400400013 
       120.       288.      24.05       1.27                      O259400400014 
       120.       309.      32.20       1.70                      O259400400015 
       120.       329.      34.30       1.90                      O259400400016 
       120.       349.      32.20       1.60                      O259400400017 
       120.       369.      29.50       1.70                      O259400400018 
       120.       389.      24.80       1.40                      O259400400019 
       120.       409.      22.40       1.28                      O259400400020 
       120.       429.      21.82       1.24                      O259400400021 
       120.       450.      21.92       1.15                      O259400400022 
       120.       470.      20.89       1.10                      O259400400023 
       120.       490.      19.40       1.03                      O259400400024 
       120.       510.      17.74       0.95                      O259400400025 
       120.       530.      16.90       0.90                      O259400400026 
       120.       550.      16.50       0.90                      O259400400027 
       120.       571.      16.00       0.80                      O259400400028 
       120.       591.      15.70       0.80                      O259400400029 
       120.       611.      15.50       0.80                      O259400400030 
       120.       631.      15.10       0.80                      O259400400031 
       120.       651.      13.80       0.80                      O259400400032 
       120.       671.      14.70       0.80                      O259400400033 
       120.       691.      13.70       0.70                      O259400400034 
       120.       711.      12.50       0.70                      O259400400035 
       120.       731.      11.10       0.60                      O259400400036 
       120.       751.      10.90       0.60                      O259400400037 
       120.       771.       9.80       0.50                      O259400400038 
       120.       790.      10.20       0.50                      O259400400039 
       120.       810.       9.60       0.50                      O259400400040 
       120.       830.      10.40       0.50                      O259400400041 
       120.       850.      11.50       0.60                      O259400400042 
       120.       870.      12.70       0.70                      O259400400043 
       120.       890.      13.90       0.70                      O259400400044 
       120.       910.      14.50       0.70                      O259400400045 
       120.       930.      15.00       0.80                      O259400400046 
       120.       940.      14.00       0.80                      O259400400047 
       120.       950.      11.40       0.60                      O259400400048 
       130.       288.      22.29       1.17                      O259400400049 
       130.       309.      29.10       1.60                      O259400400050 
       130.       329.      31.10       1.70                      O259400400051 
